거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,지역코드,층,구분,건물m2당가격,토지m2당가격
12972,0,35.63,제2종근린생활,2006.0,2010,0.0,인의동,종로구,일반상업,3,집합,2,11110,-2.0,0,364.075,inf
338000,0,1073.31,제1종근린생활,1964.0,2010,154.1,종로5가,종로구,일반상업,3,일반,18,11110,0.0,0,314.914,2193.381
126000,0,147.14,제2종근린생활,1988.0,2010,93.2,종로5가,종로구,일반상업,3,일반,23,11110,0.0,0,856.327,1351.931
183250,0,494.51,제2종근린생활,2003.0,2010,106.1,충신동,종로구,일반상업,3,일반,6,11110,0.0,0,370.569,1727.144
310000,0,757.55,제1종근린생활,1989.0,2010,319.6,충신동,종로구,일반상업,3,일반,22,11110,0.0,0,409.214,969.962
17900,0,59.54,업무,2003.0,2010,0.0,동숭동,종로구,제1종일반주거,3,집합,18,11110,1.0,0,300.638,inf
98000,0,49.59,제2종근린생활,0.0,2010,112.4,명륜4가,종로구,제2종일반주거,3,일반,23,11110,0.0,0,1976.205,871.886
10000,0,35.67,판매,1997.0,2010,0.0,창신동,종로구,일반상업,3,집합,8,11110,9.0,0,280.348,inf
15000,0,23.14,숙박,1936.0,2010,39.7,창신동,종로구,제3종일반주거,3,일반,18,11110,0.0,0,648.228,377.834
160000,0,272.63,제1종근린생활,1934.0,2010,71.4,창신동,종로구,일반상업,3,일반,18,11110,0.0,0,586.876,2240.896
30000,0,33.06,숙박,1936.0,2010,66.1,창신동,종로구,제3종일반주거,3,일반,18,11110,0.0,0,907.441,453.858
350000,0,689.52,제1종근린생활,1974.0,2010,222.1,창신동,종로구,일반상업,3,일반,23,11110,0.0,0,507.599,1575.867
4000,0,22.15,판매,1992.0,2010,0.0,창신동,종로구,제3종일반주거,3,집합,27,11110,1.0,0,180.587,inf
3000,0,16.71,판매,1992.0,2010,0.0,창신동,종로구,제3종일반주거,3,집합,27,11110,1.0,0,179.533,inf
8500,0,29.02,업무,1997.0,2010,0.0,창신동,종로구,일반상업,3,집합,30,11110,7.0,0,292.901,inf
16000,0,26.25,판매,1998.0,2010,0.0,평창동,종로구,제2종일반주거,3,집합,3,11110,1.0,0,609.524,inf
16000,0,56.25,판매,1998.0,2010,0.0,평창동,종로구,제2종일반주거,3,집합,3,11110,0.0,0,284.444,inf
112000,0,558.73,제2종근린생활,1991.0,2010,238.0,부암동,종로구,제2종일반주거,3,일반,19,11110,0.0,0,200.455,470.588
220000,0,572.37,제2종근린생활,1989.0,2010,492.2,청운동,종로구,제1종일반주거,4,일반,21,11110,0.0,0,384.367,446.973
40000,0,74.91,제2종근린생활,2009.0,2010,0.0,통인동,종로구,제2종일반주거,4,집합,19,11110,2.0,0,533.974,inf
40000,0,74.91,제2종근린생활,2009.0,2010,0.0,통인동,종로구,제2종일반주거,4,집합,19,11110,2.0,0,533.974,inf
12300,0,92.74,제2종근린생활,1998.0,2010,0.0,필운동,종로구,일반상업,4,집합,7,11110,-2.0,0,132.629,inf
100500,0,136.28,업무,1985.0,2010,0.0,당주동,종로구,일반상업,4,집합,23,11110,9.0,0,737.452,inf
30000,0,41.74,업무,2004.0,2010,0.0,내수동,종로구,준주거,4,집합,24,11110,0.0,0,718.735,inf
35500,0,48.76,업무,2005.0,2010,0.0,신문로1가,종로구,일반상업,4,집합,23,11110,9.0,0,728.056,inf
2370000,0,5495.74,업무,1966.0,2010,710.1,신문로1가,종로구,일반상업,4,일반,30,11110,0.0,0,431.243,3337.558
23500,0,40.04,제2종근린생활,2004.0,2010,0.0,수송동,종로구,일반상업,4,집합,7,11110,-1.0,0,586.913,inf
17300,0,5.06,판매,2007.0,2010,0.0,종로1가,종로구,일반상업,4,집합,1,11110,1.0,0,3418.972,inf
18000,0,31.14,판매,2007.0,2010,0.0,종로1가,종로구,일반상업,4,집합,26,11110,0.0,0,578.035,inf
45000,0,70.94,판매,2007.0,2010,0.0,종로1가,종로구,일반상업,4,집합,28,11110,3.0,0,634.339,inf
55000,0,86.15,판매,2007.0,2010,0.0,종로1가,종로구,일반상업,4,집합,28,11110,3.0,0,638.421,inf
9320,0,13.68,제1종근린생활,2003.0,2010,0.0,익선동,종로구,일반상업,4,집합,25,11110,0.0,0,681.287,inf
385000,0,1440.82,숙박,2002.0,2010,264.5,낙원동,종로구,일반상업,4,일반,8,11110,0.0,0,267.209,1455.577
20500,0,5.01,판매,2004.0,2010,0.0,돈의동,종로구,일반상업,4,집합,14,11110,0.0,0,4091.816,inf
20500,0,5.01,판매,2004.0,2010,0.0,돈의동,종로구,일반상업,4,집합,14,11110,0.0,0,4091.816,inf
105000,0,62.81,제1종근린생활,1900.0,2010,128.9,장사동,종로구,일반상업,4,일반,28,11110,0.0,0,1671.708,814.585
10000,0,17.26,판매,0.0,2010,0.0,종로6가,종로구,일반상업,4,집합,20,11110,0.0,0,579.374,inf
10000,0,18.55,판매,0.0,2010,0.0,종로6가,종로구,일반상업,4,집합,20,11110,0.0,0,539.084,inf
18500,0,14.88,제1종근린생활,0.0,2010,27.25,명륜4가,종로구,제3종일반주거,4,일반,12,11110,0.0,지분,1243.28,678.899
696200,0,329.68,제1종근린생활,1972.0,2010,145.45,명륜4가,종로구,제3종일반주거,4,일반,12,11110,0.0,지분,2111.745,4786.525
4500,0,15.58,판매,1992.0,2010,0.0,창신동,종로구,제3종일반주거,4,집합,5,11110,1.0,0,288.832,inf
12800,0,50.52,제2종근린생활,1997.0,2010,0.0,창신동,종로구,일반상업,4,집합,7,11110,0.0,0,253.365,inf
45000,0,118.59,제1종근린생활,1992.0,2010,0.0,창신동,종로구,제2종일반주거,4,집합,20,11110,-1.0,0,379.459,inf
18878,0,39.6,제2종근린생활,2005.0,2010,0.0,숭인동,종로구,일반상업,4,집합,19,11110,1.0,0,476.717,inf
7850,0,31.05,제1종근린생활,1989.0,2010,0.0,구기동,종로구,제2종일반주거,4,집합,1,11110,4.0,0,252.818,inf
90000,0,485.24,제1종근린생활,1998.0,2010,485.0,평창동,종로구,제1종전용주거,4,일반,19,11110,0.0,0,185.475,185.567
10400,0,31.27,업무,2002.0,2010,0.0,부암동,종로구,제2종일반주거,4,집합,20,11110,6.0,0,332.587,inf
230000,0,36.86,제1종근린생활,1900.0,2010,90.1,당주동,종로구,일반상업,5,일반,28,11110,0.0,지분,6239.826,2552.719
45000,0,17.42,제2종근린생활,2004.0,2010,0.0,내수동,종로구,준주거,5,집합,14,11110,0.0,0,2583.238,inf
27000,0,23.09,제2종근린생활,2004.0,2010,0.0,내수동,종로구,준주거,5,집합,14,11110,0.0,0,1169.337,inf
150000,0,261.37,제2종근린생활,1999.0,2010,155.4,관훈동,종로구,일반상업,5,일반,25,11110,0.0,0,573.899,965.251
216000,0,404.87,제2종근린생활,1969.0,2010,176.2,견지동,종로구,일반상업,5,일반,12,11110,0.0,0,533.505,1225.88
30000,0,93.48,제1종근린생활,2003.0,2010,0.0,익선동,종로구,일반상업,5,집합,11,11110,-1.0,0,320.924,inf
35500,0,121.96,제2종근린생활,2003.0,2010,0.0,익선동,종로구,일반상업,5,집합,24,11110,-1.0,0,291.079,inf
450000,0,467.2,기타,1965.0,2010,78.7,관철동,종로구,일반상업,5,일반,3,11110,0.0,0,963.185,5717.916
65000,0,56.2,제2종근린생활,0.0,2010,119.0,삼청동,종로구,제1종일반주거,5,일반,11,11110,0.0,0,1156.584,546.218
103000,0,69.94,제2종근린생활,0.0,2010,36.0,삼청동,종로구,제1종일반주거,5,일반,11,11110,0.0,0,1472.691,2861.111
340000,0,962.8,숙박,2001.0,2010,254.6,돈의동,종로구,일반상업,5,일반,13,11110,0.0,0,353.137,1335.428
40000,0,41.42,제2종근린생활,0.0,2010,66.1,돈의동,종로구,일반상업,5,일반,13,11110,0.0,0,965.717,605.144
19500,0,5.46,판매,2006.0,2010,0.0,인의동,종로구,일반상업,5,집합,2,11110,0.0,0,3571.429,inf
31500,0,6.34,판매,2006.0,2010,0.0,인의동,종로구,일반상업,5,집합,25,11110,0.0,0,4968.454,inf
80000,0,429.75,제1종근린생활,0.0,2010,160.7,예지동,종로구,일반상업,5,일반,26,11110,0.0,0,186.155,497.822
110000,0,205.49,제1종근린생활,1968.0,2010,44.8,예지동,종로구,일반상업,5,일반,28,11110,0.0,0,535.306,2455.357
50000,0,190.18,제2종근린생활,1960.0,2010,90.9,효제동,종로구,일반상업,5,일반,6,11110,0.0,0,262.909,550.055
116000,0,202.72,제1종근린생활,1967.0,2010,52.9,종로5가,종로구,일반상업,5,일반,3,11110,0.0,0,572.218,2192.817
25000,0,8.0,판매,1973.0,2010,0.0,종로6가,종로구,일반상업,5,집합,6,11110,10.0,0,3125.0,inf
90000,0,9.92,판매,0.0,2010,0.0,종로6가,종로구,일반상업,5,집합,14,11110,0.0,0,9072.581,inf
50000,0,133.0,제2종근린생활,1998.0,2010,87.3,명륜1가,종로구,제2종일반주거,5,일반,12,11110,0.0,0,375.94,572.738
195000,0,122.31,제2종근린생활,0.0,2010,214.9,명륜2가,종로구,제3종일반주거,5,일반,25,11110,0.0,0,1594.31,907.399
90000,0,89.26,제2종근린생활,0.0,2010,97.8,명륜4가,종로구,제2종일반주거,5,일반,6,11110,0.0,0,1008.29,920.245
7000,0,30.74,판매,1992.0,2010,0.0,창신동,종로구,제3종일반주거,5,집합,8,11110,1.0,0,227.716,inf
34500,0,85.93,제1종근린생활,1967.0,2010,136.0,구기동,종로구,제1종일반주거,5,일반,5,11110,0.0,0,401.49,253.676
250000,0,994.17,기타,2007.0,2010,726.0,평창동,종로구,제1종전용주거,5,일반,27,11110,0.0,0,251.466,344.353
14000,0,40.45,업무,2002.0,2010,0.0,부암동,종로구,제2종일반주거,5,집합,10,11110,5.0,0,346.106,inf
100000,0,164.82,제2종근린생활,0.0,2010,611.67,부암동,종로구,개발제한구역,5,일반,17,11110,0.0,지분,606.722,163.487
100000,0,164.82,제2종근린생활,0.0,2010,611.67,부암동,종로구,개발제한구역,5,일반,17,11110,0.0,지분,606.722,163.487
100000,0,164.82,제2종근린생활,0.0,2010,611.67,부암동,종로구,개발제한구역,5,일반,17,11110,0.0,지분,606.722,163.487
360000,0,992.06,기타,1989.0,2010,666.8,무악동,종로구,제3종일반주거,5,일반,4,11110,0.0,0,362.881,539.892
45000,0,34.96,제2종근린생활,0.0,2010,104.15,통의동,종로구,제2종일반주거,6,일반,1,11110,0.0,지분,1287.185,432.069
340000,0,309.65,제2종근린생활,1977.0,2010,337.2,통의동,종로구,제2종일반주거,6,일반,4,11110,0.0,0,1098.014,1008.304
479177,0,96.96,제1종근린생활,0.0,2010,272.3,청진동,종로구,일반상업,6,일반,9,11110,0.0,0,4942.007,1759.739
19500,0,50.65,제1종근린생활,1984.0,2010,37.65,권농동,종로구,일반상업,6,일반,11,11110,0.0,지분,384.995,517.928
15000,0,94.81,기타,1998.0,2010,0.0,운니동,종로구,일반상업,6,집합,11,11110,-1.0,0,158.211,inf
9650,0,15.54,판매,2003.0,2010,0.0,익선동,종로구,일반상업,6,집합,18,11110,1.0,0,620.978,inf
16500,0,66.3,제2종근린생활,2003.0,2010,0.0,익선동,종로구,일반상업,6,집합,24,11110,-1.0,0,248.869,inf
111900,0,59.5,제2종근린생활,0.0,2010,128.9,관철동,종로구,일반상업,6,일반,28,11110,0.0,0,1880.672,868.115
83100,0,52.89,제1종근린생활,0.0,2010,99.2,관철동,종로구,일반상업,6,일반,28,11110,0.0,0,1571.185,837.702
1020000,0,543.17,제2종근린생활,1968.0,2010,211.6,종로2가,종로구,일반상업,6,일반,10,11110,0.0,0,1877.865,4820.416
73500,0,72.73,제2종근린생활,0.0,2010,162.0,삼청동,종로구,제1종일반주거,6,일반,10,11110,0.0,0,1010.587,453.704
220000,0,132.24,제1종근린생활,0.0,2010,105.8,가회동,종로구,제1종일반주거,6,일반,11,11110,0.0,0,1663.642,2079.395
750000,0,1205.17,업무,1966.0,2010,241.3,묘동,종로구,일반상업,6,일반,14,11110,0.0,0,622.319,3108.164
38982,0,82.39,기타,2004.0,2010,0.0,돈의동,종로구,일반상업,6,집합,10,11110,8.0,0,473.14,inf
16149,0,34.13,기타,2004.0,2010,0.0,돈의동,종로구,일반상업,6,집합,10,11110,8.0,0,473.161,inf
214600,0,451.67,제2종근린생활,2004.0,2010,0.0,돈의동,종로구,일반상업,6,집합,10,11110,8.0,0,475.126,inf
42451,0,89.72,기타,2004.0,2010,0.0,돈의동,종로구,일반상업,6,집합,10,11110,8.0,0,473.15,inf
37818,0,79.93,기타,2004.0,2010,0.0,돈의동,종로구,일반상업,6,집합,10,11110,8.0,0,473.139,inf
121000,0,165.36,숙박,1968.0,2010,76.1,돈의동,종로구,일반상업,6,일반,23,11110,0.0,0,731.737,1590.013
26000,0,12.9,판매,2006.0,2010,0.0,인의동,종로구,일반상업,6,집합,15,11110,11.0,0,2015.504,inf
27000,0,8.86,판매,1973.0,2010,0.0,종로6가,종로구,일반상업,6,집합,24,11110,0.0,0,3047.404,inf
9000,0,29.02,업무,1997.0,2010,0.0,창신동,종로구,일반상업,6,집합,25,11110,7.0,0,310.131,inf
108000,0,257.09,숙박,1966.0,2010,225.0,숭인동,종로구,제2종일반주거,6,일반,22,11110,0.0,0,420.086,480.0
200000,0,443.99,제1종근린생활,1988.0,2010,768.0,구기동,종로구,제1종전용주거,6,일반,14,11110,0.0,0,450.461,260.417
190000,0,516.85,기타,0.0,2010,724.0,평창동,종로구,제1종전용주거,6,일반,3,11110,0.0,0,367.611,262.431
41000,0,89.1,제2종근린생활,1971.0,2010,99.0,평창동,종로구,제1종일반주거,6,일반,14,11110,0.0,0,460.157,414.141
195000,0,333.81,제1종근린생활,1973.0,2010,324.0,평창동,종로구,제2종일반주거,6,일반,23,11110,0.0,0,584.165,601.852
49200,0,74.91,제1종근린생활,2009.0,2010,0.0,통인동,종로구,제2종일반주거,7,집합,14,11110,3.0,0,656.788,inf
100000,0,126.61,제2종근린생활,0.0,2010,191.1,필운동,종로구,제3종일반주거,7,일반,29,11110,0.0,0,789.827,523.286
18000,0,19.31,판매,2004.0,2010,0.0,내수동,종로구,준주거,7,집합,19,11110,1.0,0,932.16,inf
11000,0,11.88,판매,2004.0,2010,0.0,내수동,종로구,준주거,7,집합,23,11110,1.0,0,925.926,inf
17600,0,19.31,판매,2004.0,2010,0.0,내수동,종로구,준주거,7,집합,23,11110,1.0,0,911.445,inf
278588,0,792.07,제1종근린생활,1976.0,2010,184.2,청진동,종로구,일반상업,7,일반,26,11110,0.0,0,351.721,1512.421
50800,0,58.81,판매,2007.0,2010,0.0,종로1가,종로구,일반상업,7,집합,29,11110,2.0,0,863.799,inf
60700,0,70.38,판매,2007.0,2010,0.0,종로1가,종로구,일반상업,7,집합,29,11110,2.0,0,862.461,inf
16500,0,52.53,제2종근린생활,2003.0,2010,0.0,익선동,종로구,일반상업,7,집합,17,11110,-1.0,0,314.106,inf
