거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,중개사소재지,지역코드,층,해제사유발생일,해제여부,구분
"93,000",,41.02,제2종근린생활,1973,2019,99,상암동,마포구,제3종일반주거,6,일반,24,,11440,,,,
"39,000",,44.15,제2종근린생활,2016,2019,,상암동,마포구,일반상업,6,집합,30,,11440,3,,,
"27,000",,62.21,제2종근린생활,2004,2019,,아현동,마포구,제2종일반주거,7,집합,1,,11440,3,,,
"24,000",,50.66,제2종근린생활,2004,2019,,아현동,마포구,제2종일반주거,7,집합,1,,11440,3,,,
"22,000",,42.72,제2종근린생활,2004,2019,,아현동,마포구,제2종일반주거,7,집합,1,,11440,3,,,
"6,250",,9.67,제2종근린생활,1987,2019,,아현동,마포구,준주거,7,집합,6,,11440,,,,
"6,250",,9.67,제2종근린생활,1987,2019,,아현동,마포구,준주거,7,집합,6,,11440,,,,
"139,750",,119.95,제1종근린생활,1977,2019,66.5,아현동,마포구,준주거,7,일반,10,,11440,,,,
"110,250",,94.7,제1종근린생활,1977,2019,52.5,아현동,마포구,준주거,7,일반,10,,11440,,,,
"13,750",,37.8,제1종근린생활,1987,2019,,아현동,마포구,준주거,7,집합,12,,11440,,,,
"119,000",,122.61,제1종근린생활,1983,2019,,아현동,마포구,제2종일반주거,7,집합,17,,11440,,,,
"11,500",,29.6,제2종근린생활,2005,2019,,아현동,마포구,준주거,7,집합,23,,11440,,,,
"45,000",,90.14,업무,2002,2019,,공덕동,마포구,일반상업,7,집합,5,,11440,13,,,
"23,200",,17.2,제1종근린생활,1967,2019,,공덕동,마포구,준주거,7,집합,15,,11440,,,,
"55,000",,39.36,제1종근린생활,2004,2019,,공덕동,마포구,일반상업,7,집합,30,,11440,2,,,
"65,000",,46.5,제1종근린생활,2004,2019,,공덕동,마포구,일반상업,7,집합,30,,11440,2,,,
"365,000",,730.93,제1종근린생활,1993,2019,409.9,도화동,마포구,제2종일반주거,7,일반,8,,11440,,,,
"15,300",,34.92,업무,1987,2019,,마포동,마포구,준주거,7,집합,10,,11440,2,,,
"15,400",,41.66,업무,1987,2019,,마포동,마포구,준주거,7,집합,10,,11440,3,,,
"12,500",,29.06,업무,1986,2019,,마포동,마포구,준주거,7,집합,17,,11440,10,,,
"11,600",,29.06,업무,1986,2019,,마포동,마포구,준주거,7,집합,18,,11440,11,,,
"1,304,000",,2275.44,업무,1990,2019,902,대흥동,마포구,제3종일반주거,7,일반,2,,11440,,,,
"5,300",,12.13,업무,2006,2019,,노고산동,마포구,일반상업,7,집합,3,,11440,10,,,
"4,700",,10.31,업무,2006,2019,,노고산동,마포구,일반상업,7,집합,3,,11440,6,,,
"4,700",,10.31,업무,2006,2019,,노고산동,마포구,일반상업,7,집합,3,,11440,11,,,
"29,000",,55.77,제2종근린생활,2006,2019,,노고산동,마포구,일반상업,7,집합,4,,11440,1,,,
"23,500",,35.72,제2종근린생활,2006,2019,,노고산동,마포구,일반상업,7,집합,4,,11440,1,,,
"23,776",,35.72,제2종근린생활,2006,2019,,노고산동,마포구,일반상업,7,집합,4,,11440,1,,,
"70,000",,35.74,제2종근린생활,2006,2019,,노고산동,마포구,일반상업,7,집합,4,,11440,,,,
"61,605",,35.74,제2종근린생활,2006,2019,,노고산동,마포구,일반상업,7,집합,4,,11440,,,,
"37,119",,55.77,제2종근린생활,2006,2019,,노고산동,마포구,일반상업,7,집합,4,,11440,1,,,
"5,300",,12.13,업무,2006,2019,,노고산동,마포구,일반상업,7,집합,19,,11440,10,,,
"4,700",,10.31,업무,2006,2019,,노고산동,마포구,일반상업,7,집합,19,,11440,11,,,
"4,700",,10.31,업무,2006,2019,,노고산동,마포구,일반상업,7,집합,19,,11440,6,,,
"357,000",,99.17,제1종근린생활,,2019,196.7,노고산동,마포구,일반상업,7,일반,19,,11440,,,,
"31,300",,52.1,숙박,2006,2019,,노고산동,마포구,일반상업,7,집합,29,,11440,12,,,
"44,000",,34.12,판매,2016,2019,,현석동,마포구,제3종일반주거,7,집합,29,,11440,1,,,
"379,964",,527.79,제2종근린생활,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"539,725",,812,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"171,546",,263.65,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"799,609",,1211.58,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"799,609",,1211.58,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"87,654",,168.88,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"523,466",,1026.32,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"82,412",,157.65,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"195,718",,338.79,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"18,648",,33.38,제1종근린생활,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"52,100",,95.88,제1종근린생활,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"134,408",,240.75,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"132,118",,236.66,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"28,580",,84.8,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"80,619",,239.2,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"28,580",,84.8,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"80,619",,239.2,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"80,619",,239.2,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"44,481",,132,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"212,420",,624.37,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"80,619",,239.2,업무,2003,2019,,상수동,마포구,제3종일반주거,7,집합,26,,11440,,,,
"1,270,838",,1129.11,제2종근린생활,1981,2019,477.4,서교동,마포구,근린상업,7,일반,2,,11440,,,,
"35,000",,30.87,제2종근린생활,2004,2019,,서교동,마포구,제3종일반주거,7,집합,5,,11440,,,,
"439,000",,220.57,제2종근린생활,1979,2019,207.3,서교동,마포구,제2종일반주거,7,일반,13,,11440,,,,
"1,400,000",,1215.86,제2종근린생활,2014,2019,324.3,서교동,마포구,제2종일반주거,7,일반,17,,11440,,,,
"418,500",,367.14,제1종근린생활,1991,2019,210.2,서교동,마포구,제2종일반주거,7,일반,18,,11440,,,,
"360,000",,276.67,제2종근린생활,1972,2019,240.3,서교동,마포구,제2종일반주거,7,일반,19,,11440,,,,
"24,000",,29.55,판매,2012,2019,,서교동,마포구,일반상업,7,집합,22,,11440,,,,
"1,000,000",,1111.98,제1종근린생활,1984,2019,340.5,서교동,마포구,제2종일반주거,7,일반,24,,11440,,,,
"132,000",,48.26,판매,2012,2019,,서교동,마포구,일반상업,7,집합,27,,11440,,,,
"126,000",,122.65,제2종근린생활,1977,2019,97.9,서교동,마포구,제3종일반주거,7,일반,31,,11440,,,,
"145,000",,102.84,제2종근린생활,1968,2019,76.4,연남동,마포구,제2종일반주거,7,일반,6,,11440,,,,
"50,400",,128.67,기타,2004,2019,111.63,성산동,마포구,제2종일반주거,7,일반,4,,11440,,,,
"32,500",,73.58,제2종근린생활,1986,2019,,성산동,마포구,제2종일반주거,7,집합,29,,11440,4,,,
"42,500",,58.3,제1종근린생활,2004,2019,,중동,마포구,제2종일반주거,7,집합,26,,11440,1,,,
"112,700",,139.98,기타,2010,2019,,상암동,마포구,제3종일반주거,7,집합,4,,11440,2,,,
"21,000",,24.3,제2종근린생활,2010,2019,,상암동,마포구,제2종일반주거,7,집합,5,,11440,2,,,
"237,500",,252.88,제2종근린생활,2013,2019,198,상암동,마포구,제3종일반주거,7,일반,8,,11440,,,,
"107,000",,118.59,기타,2010,2019,,상암동,마포구,제3종일반주거,7,집합,11,,11440,11,,,
"16,900,000",,49545.75,업무,2013,2019,3937.2,상암동,마포구,일반상업,7,일반,29,,11440,,,,
"70,800",,31.4,제2종근린생활,2007,2019,,상암동,마포구,일반상업,7,집합,29,,11440,1,,,
"42,000",,68.59,제1종근린생활,2005,2019,,상암동,마포구,제3종일반주거,7,집합,30,,11440,2,,,
"72,300",,97.02,제2종근린생활,2016,2019,,아현동,마포구,제2종일반주거,8,집합,13,,11440,,,,
"72,300",,97.02,제2종근린생활,2016,2019,,아현동,마포구,제2종일반주거,8,집합,13,,11440,,,,
"105,000",,145.25,제1종근린생활,1992,2019,48.8,아현동,마포구,준주거,8,일반,13,,11440,,,,
"181,600",,248.4,제1종근린생활,1969,2019,65.2,아현동,마포구,준주거,8,일반,23,,11440,,,,
"115,400",,138.84,제1종근린생활,1969,2019,43.7,아현동,마포구,준주거,8,일반,23,,11440,,,,
"181,600",,248.4,제1종근린생활,1969,2019,65.2,아현동,마포구,준주거,8,일반,23,,11440,,,,
"115,400",,138.84,제1종근린생활,1969,2019,43.7,아현동,마포구,준주거,8,일반,23,,11440,,,,
"43,000",,62.52,제1종근린생활,1988,2019,,아현동,마포구,제2종일반주거,8,집합,30,,11440,,,,
"755,530",,786.99,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"743,020",,773.72,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"1,363,235",,1330.79,제1종근린생활,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"803,150",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"827,000",,853.16,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"425,060",,435.4,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"444,710",,428.17,제2종근린생활,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"18,000",,11.74,판매,1967,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"18,000",,11.74,판매,1967,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"795,670",,828.54,업무,1995,2019,,공덕동,마포구,준주거,8,집합,2,,11440,,,,
"100,000",,35.75,제2종근린생활,2015,2019,,공덕동,마포구,준주거,8,집합,23,,11440,,,,
"85,000",,29.93,제1종근린생활,1983,2019,36,공덕동,마포구,일반상업,8,일반,27,,11440,,,,
"131,000",,47.15,제2종근린생활,1983,2019,54,공덕동,마포구,일반상업,8,일반,27,,11440,,,,
"20,500",,72.67,제2종근린생활,1983,2019,,도화동,마포구,일반상업,8,집합,9,,11440,,,,
"108,500",,115.7,제2종근린생활,2007,2019,,도화동,마포구,일반상업,8,집합,9,,11440,,,,
"17,200",,37.62,업무,1987,2019,,도화동,마포구,일반상업,8,집합,29,,11440,,,,
"16,000",,44.11,업무,1987,2019,,마포동,마포구,준주거,8,집합,1,,11440,7,,,
"17,000",,41.66,업무,1987,2019,,마포동,마포구,준주거,8,집합,8,,11440,15,,,
"7,813",,18.6,제1종근린생활,1992,2019,,마포동,마포구,준주거,8,집합,30,,11440,,,,
"17,188",,40.92,제1종근린생활,1992,2019,,마포동,마포구,준주거,8,집합,30,,11440,,,,
"521,500",,914.98,제2종근린생활,1978,2019,353.1,염리동,마포구,제2종일반주거,8,일반,9,,11440,,,,
"85,000",,30.81,제2종근린생활,,2019,66,염리동,마포구,제3종일반주거,8,일반,12,,11440,,,,
"24,000",,26.73,제2종근린생활,2010,2019,,노고산동,마포구,제2종일반주거,8,집합,26,,11440,2,,,
"444,000",,554.9,제2종근린생활,2017,2019,214.5,서교동,마포구,제2종일반주거,8,일반,5,,11440,,,,
"1,150,000",,1425.62,제2종근린생활,1999,2019,392,서교동,마포구,제2종일반주거,8,일반,12,,11440,,,,
"312,000",,196.65,제1종근린생활,1969,2019,236,서교동,마포구,제2종일반주거,8,일반,19,,11440,,,,
"28,500",,34.94,제2종근린생활,2004,2019,,서교동,마포구,제3종일반주거,8,집합,20,,11440,,,,
"35,800",,58.28,제2종근린생활,2017,2019,,서교동,마포구,제2종일반주거,8,집합,30,,11440,2,,,
"26,700",,85.23,제2종근린생활,2003,2019,,망원동,마포구,제2종일반주거,8,집합,15,,11440,1,,,
"28,000",,63.13,제2종근린생활,2012,2019,,연남동,마포구,제2종일반주거,8,집합,24,,11440,2,,,
"9,600",,18,업무,2002,2019,,성산동,마포구,제2종일반주거,8,집합,23,,11440,6,,,
"80,200",,186.96,제2종근린생활,2005,2019,,상암동,마포구,제3종일반주거,8,집합,7,,11440,2,,,
"38,000",,26.96,업무,2007,2019,,상암동,마포구,일반상업,8,집합,23,,11440,,,,
"111,000",,118.59,기타,2010,2019,,상암동,마포구,제3종일반주거,8,집합,23,,11440,15,,,
"20,000",,28.86,제2종근린생활,2003,2019,,상암동,마포구,제3종일반주거,8,집합,30,,11440,2,,,
"4,000",,9.8,업무,1987,2019,,아현동,마포구,준주거,9,집합,2,,11440,,,,
"11,700",,19.6,업무,1987,2019,,아현동,마포구,준주거,9,집합,3,,11440,6,,,
"457,006",,682.94,제1종근린생활,1976,2019,175.5,아현동,마포구,준주거,9,일반,5,,11440,,,,
"75,000",,46.4,제1종근린생활,2014,2019,,아현동,마포구,제2종일반주거,9,집합,9,,11440,1,,,
"11,850",,19.6,업무,1987,2019,,아현동,마포구,준주거,9,집합,16,,11440,6,,,
"11,600",,23.1,업무,1987,2019,,아현동,마포구,준주거,9,집합,30,,11440,6,,,
"156,000",,186.23,제2종근린생활,2009,2019,,공덕동,마포구,일반상업,9,집합,26,,11440,,,,
"21,000",,84.71,업무,1984,2019,,도화동,마포구,일반상업,9,집합,20,,11440,,,,
"19,000",,45.4,업무,1983,2019,,도화동,마포구,일반상업,9,집합,26,,11440,2,,,
"15,500",,41.66,업무,1987,2019,,마포동,마포구,준주거,9,집합,9,,11440,17,,,
"16,700",,41.66,업무,1987,2019,,마포동,마포구,준주거,9,집합,10,,11440,13,,,
"15,400",,44.11,업무,1987,2019,,마포동,마포구,준주거,9,집합,30,,11440,3,,,
"16,800",,21.41,제2종근린생활,2019,2019,,염리동,마포구,제2종일반주거,9,집합,7,,11440,1,,,
"420,000",,575.22,제1종근린생활,1978,2019,290.9,염리동,마포구,제2종일반주거,9,일반,10,,11440,,,,
"16,800",,21.41,제2종근린생활,2019,2019,,염리동,마포구,제2종일반주거,9,집합,20,,11440,1,,,
"24,000",,26.48,제2종근린생활,2010,2019,,노고산동,마포구,제2종일반주거,9,집합,7,,11440,1,,,
"5,980",,10.41,업무,2006,2019,,노고산동,마포구,일반상업,9,집합,10,,11440,10,,,
"4,300",,8.86,업무,2006,2019,,노고산동,마포구,일반상업,9,집합,23,,11440,7,,,
"55,000",,32.89,제1종근린생활,2016,2019,,현석동,마포구,제3종일반주거,9,집합,21,,11440,,,,
"55,000",,33.28,제2종근린생활,2016,2019,,현석동,마포구,제3종일반주거,9,집합,25,,11440,,,,
"96,250",,101.45,제2종근린생활,1990,2019,72.5,상수동,마포구,제2종일반주거,9,일반,9,,11440,,,,
"850,000",,937.14,제1종근린생활,2014,2019,369.9,서교동,마포구,제2종일반주거,9,일반,11,,11440,,,,
"575,000",,929.35,제2종근린생활,2010,2019,330.2,동교동,마포구,제3종일반주거,9,일반,3,,11440,,,,
"245,160",,436.24,제2종근린생활,2017,2019,124.4,동교동,마포구,준주거,9,일반,9,,11440,,,,
"46,500",,47.05,제1종근린생활,2019,2019,,망원동,마포구,제2종일반주거,9,집합,7,,11440,1,,,
"21,000",,43.17,제1종근린생활,2018,2019,,망원동,마포구,제2종일반주거,9,집합,23,,11440,1,,,
"62,000",,174.29,제1종근린생활,2007,2019,,성산동,마포구,제3종일반주거,9,집합,18,,11440,2,,,
"98,000",,275.54,제1종근린생활,2007,2019,,성산동,마포구,제3종일반주거,9,집합,18,,11440,2,,,
"53,714",,55.15,제1종근린생활,2017,2019,,성산동,마포구,유통상업,9,집합,20,,11440,2,,,
"46,980",,50.82,제1종근린생활,2017,2019,,성산동,마포구,유통상업,9,집합,20,,11440,2,,,
"57,152",,66.42,제1종근린생활,2017,2019,,성산동,마포구,유통상업,9,집합,20,,11440,2,,,
"81,000",,91.23,제2종근린생활,2007,2019,,성산동,마포구,유통상업,9,집합,26,,11440,2,,,
"20,000",,42.3,제2종근린생활,2017,2019,,성산동,마포구,제2종일반주거,9,집합,27,,11440,1,,,
"113,500",,127.65,제1종근린생활,2007,2019,,상암동,마포구,일반상업,9,집합,1,,11440,2,,,
"105,000",,118.59,기타,2010,2019,,상암동,마포구,제3종일반주거,9,집합,10,,11440,3,,,
"125,000",,118.59,기타,2010,2019,,상암동,마포구,제3종일반주거,9,집합,16,,11440,12,,,
"40,500",,34,제1종근린생활,2007,2019,,상암동,마포구,일반상업,9,집합,25,,11440,,,,
"27,042",,120.01,업무,2007,2019,,상암동,마포구,일반상업,9,집합,27,,11440,1,,,
"163,000",,156.45,제2종근린생활,2016,2019,,아현동,마포구,제2종일반주거,10,집합,24,,11440,,,,
"12,000",,19.6,업무,1987,2019,,아현동,마포구,준주거,10,집합,28,,11440,11,,,
"28,800",,13.29,제1종근린생활,1967,2019,,공덕동,마포구,준주거,10,집합,12,,11440,,,,
"87,000",,47.84,제2종근린생활,2018,2019,,공덕동,마포구,준주거,10,집합,21,,11440,,,,
"80,000",,54.97,제1종근린생활,2011,2019,,신공덕동,마포구,일반상업,10,집합,30,,11440,2,,,
"127,000",,87.59,제1종근린생활,2011,2019,,신공덕동,마포구,일반상업,10,집합,30,,11440,2,,,
"10,000",,8.26,제2종근린생활,2006,2019,,도화동,마포구,일반상업,10,집합,4,,11440,2,,,
"64,000",,14.77,제2종근린생활,2007,2019,,도화동,마포구,일반상업,10,집합,9,,11440,1,,,
"4,850",,11.27,제1종근린생활,1988,2019,,도화동,마포구,일반상업,10,집합,21,,11440,,,,
