,구,행정동,면적 (k㎡),인구 (명),면적 (㎢),인구밀도 (명/㎢),보육시설,외국인주민,중위연령,기초수급자,상가면적,도로비율,임야비율,공원비율,전세m2당보증금,학원갯수
409,강동구,명일1동,0.61,25941,0.61,42526,0.02451717358621487,0.007825450059750973,43.5,0.014455880652249335,3401.6393442622953,0.15614588503511806,0.20200984803959526,0.04156785410988727,649.0,344.0
410,강동구,명일2동,0.97,17568,0.97,18111,0.016336520947176685,0.005749089253187614,44.0,0.010188979963570127,0.0,0.15614588503511806,0.20200984803959526,0.04156785410988727,649.0,344.0
411,강동구,고덕1동,1.73,24417,1.73,14114,0.022279559323422207,0.01171315067371094,42.1,0.012655117336282098,0.0,0.11484405827341315,0.13958887838984183,0.08290906486659667,731.0,128.0
412,강동구,고덕2동,2.01,22329,2.01,11109,0.027721796766536792,0.0151372654395629,41.7,0.026333467687760313,0.0,0.11484405827341315,0.13958887838984183,0.08290906486659667,731.0,128.0
413,강동구,암사1동,1.02,34782,1.02,34100,0.03254556954746708,0.02072911275947329,45.9,0.05525846702317291,5035.294117647059,0.09091494136666403,0.08180649672551317,0.005663561309906799,613.0,194.0
414,강동구,암사2동,1.18,15252,1.18,12925,0.035798583792289534,0.008785733018620508,42.7,0.011146079202727512,0.0,0.09091494136666403,0.08180649672551317,0.005663561309906799,613.0,194.0
415,강동구,암사3동,2.51,17947,2.51,7150,0.02585390315930239,0.008190783975037612,43.4,0.007410709310748315,0.0,0.09091494136666403,0.08180649672551317,0.005663561309906799,613.0,194.0
416,강동구,천호1동,0.71,26973,0.71,37990,0.02925147369591814,0.022355689022355688,47.4,0.06150595039483928,0.0,0.17590092431576487,0.0004015601410686321,0.01331359436351788,669.0,122.0
417,강동구,천호2동,1.57,33753,1.57,21499,0.02456077978253785,0.0415666755547655,44.5,0.05931324622996474,0.0,0.17590092431576487,0.0004015601410686321,0.01331359436351788,669.0,122.0
418,강동구,천호3동,0.79,27000,0.79,34177,0.02422222222222222,0.035222222222222224,43.8,0.051925925925925924,11098.734177215189,0.17590092431576487,0.0004015601410686321,0.01331359436351788,669.0,122.0
419,강동구,성내1동,0.58,20045,0.58,34560,0.03861312047892242,0.017560488899975055,43.1,0.01651284609628336,5803.44827586207,0.28428500517308025,0.0002812677323735995,0.009560652655483884,657.0,189.0
420,강동구,성내2동,0.67,24106,0.67,35979,0.023604081971293454,0.0529743632290716,45.3,0.03857960673691197,4029.8507462686566,0.28428500517308025,0.0002812677323735995,0.009560652655483884,657.0,189.0
421,강동구,성내3동,0.71,23346,0.71,32882,0.028398869185299408,0.020260430052257347,45.2,0.03024072646277735,5570.422535211268,0.28428500517308025,0.0002812677323735995,0.009560652655483884,657.0,189.0
422,강동구,둔촌1동,0.92,144,0.92,157,0.0,0.0,46.8,0.006944444444444444,0.0,0.1295898317448651,0.21469813794920667,0.06659484630542906,627.0,69.0
423,강동구,둔촌2동,0.98,24785,0.98,25291,0.026386927577163606,0.015816017752672988,44.9,0.021625983457736534,0.0,0.1295898317448651,0.21469813794920667,0.06659484630542906,627.0,69.0
424,강동구,상일1동,2.65,38929,2.65,14690,0.02268231909373475,0.007963215083870637,41.3,0.010172365074879909,0.0,0.18878124366195126,0.24005300280650382,0.11250740554334017,638.0,63.0
425,강동구,상일2동,0.54,10200,0.54,188,0.059019607843137256,0.014509803921568627,40.8,0.06754901960784314,0.0,0.18878124366195126,0.24005300280650382,0.11250740554334017,638.0,63.0
