거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,중개사소재지,지역코드,해제사유발생일,해제여부,층
"230,000",중개거래,315.97,제2종근린생활,2019,2022,126.6,홍은동,서대문구,제2종일반주거,5,일반,12,서울 강남구,11410,,,
"22,000",중개거래,45.99,제2종근린생활,2018,2022,,홍은동,서대문구,제1종일반주거,5,집합,25,서울 서대문구,11410,,,
"17,700",중개거래,30.59,제2종근린생활,2018,2022,,홍은동,서대문구,제2종일반주거,5,집합,30,서울 서대문구,11410,,,2
"21,000",중개거래,29.25,제1종근린생활,2009,2022,,홍은동,서대문구,제3종일반주거,5,집합,30,"서울 강북구, 서울 서대문구",11410,,,
"2,200",직거래,7.27,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,4,,11410,,,
"57,000",직거래,57.52,제1종근린생활,2018,2022,,북가좌동,서대문구,제3종일반주거,5,집합,5,,11410,,,1
"2,200",직거래,7.27,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,10,,11410,,,
"2,200",직거래,7.27,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,10,,11410,,,
"2,200",직거래,6.61,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,11,,11410,,,
"2,200",직거래,5.62,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,11,,11410,,,
"2,200",직거래,5.29,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,11,,11410,,,
"2,200",직거래,5.62,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,11,,11410,,,
"2,200",직거래,6.94,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,11,,11410,,,
"2,200",직거래,6.61,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,11,,11410,,,
"2,200",직거래,10.58,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,11,,11410,,,
"2,200",직거래,6.61,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,12,,11410,,,
"2,200",직거래,7.27,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,12,,11410,,,
"2,200",직거래,6.94,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,13,,11410,,,
"2,200",직거래,5.62,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,17,,11410,,,
"2,200",직거래,5.62,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,5,집합,17,,11410,,,
"18,000",중개거래,51.52,제2종근린생활,2016,2022,,북가좌동,서대문구,제2종일반주거,5,집합,25,서울 서대문구,11410,,,1
"370,000",중개거래,785.7,제2종근린생활,1989,2022,331.2,남가좌동,서대문구,제3종일반주거,5,일반,26,서울 관악구,11410,,,
"180,000",중개거래,81.94,제2종근린생활,1955,2022,87.1,충정로2가,서대문구,준주거,6,일반,20,"서울 마포구, 서울 서대문구",11410,,,
"22,800,000",직거래,30133.23,업무,2010,2022,1931.5,미근동,서대문구,일반상업,6,일반,8,,11410,,,
"406,534",직거래,116.09,제1종근린생활,1961,2022,72,북아현동,서대문구,준주거,6,일반,24,,11410,,,
"135,000",직거래,147.82,제1종근린생활,1966,2022,52,북아현동,서대문구,준주거,6,일반,24,,11410,,,
"217,650",직거래,180.98,제1종근린생활,1961,2022,60,북아현동,서대문구,준주거,6,일반,28,,11410,,,
"72,550",직거래,18.98,제1종근린생활,1961,2022,20,북아현동,서대문구,준주거,6,일반,28,,11410,,,
"275,880",직거래,45.36,제1종근린생활,1964,2022,96,북아현동,서대문구,준주거,6,일반,28,,11410,,,
"380,000",중개거래,204.9,제1종근린생활,1961,2022,86,대현동,서대문구,준주거,6,일반,13,"서울 강남구, 서울 종로구",11410,,,
"251,805",중개거래,395.91,제2종근린생활,2006,2022,206.8,창천동,서대문구,제2종일반주거,6,일반,17,서울 강남구,11410,,,
"153,780",중개거래,84.88,제2종근린생활,1960,2022,93.49,창천동,서대문구,제2종일반주거,6,일반,17,서울 강남구,11410,,,
"58,121",직거래,16.74,제2종근린생활,2021,2022,,창천동,서대문구,일반상업,6,집합,28,,11410,,,1
"850,000",중개거래,989.55,제2종근린생활,,2022,625.5,연희동,서대문구,제2종일반주거,6,일반,2,서울 서대문구,11410,,,
"20,000",중개거래,91.41,제2종근린생활,2022,2022,,연희동,서대문구,제3종일반주거,6,집합,14,서울 서대문구,11410,,,
"235,000",중개거래,220.21,제1종근린생활,2022,2022,142,연희동,서대문구,제1종전용주거,6,일반,23,서울 마포구,11410,,,
"29,200",중개거래,31.4,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,6,집합,10,서울 서대문구,11410,,,
"2,200",직거래,5.62,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,6,집합,13,,11410,,,
"2,200",직거래,6.61,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,6,집합,15,,11410,,,
"14,500",중개거래,60.2,제2종근린생활,2001,2022,,북가좌동,서대문구,제2종일반주거,6,집합,22,"서울 서대문구, 서울 용산구",11410,,,5
"19,000",중개거래,45.73,제1종근린생활,1997,2022,,북가좌동,서대문구,제2종일반주거,6,집합,22,서울 서대문구,11410,,,1
"27,030",중개거래,87.45,교육연구,1999,2022,,북아현동,서대문구,제2종일반주거,7,집합,5,서울 서대문구,11410,,,3
"124,250",중개거래,62.81,제1종근린생활,1996,2022,,북아현동,서대문구,제2종일반주거,7,집합,8,서울 서대문구,11410,,,
"11,505",중개거래,13.89,제2종근린생활,1983,2022,,홍제동,서대문구,준주거,7,집합,7,서울 서대문구,11410,,,
"11,505",중개거래,13.72,제2종근린생활,1983,2022,,홍제동,서대문구,준주거,7,집합,7,서울 서대문구,11410,,,
"7,540",중개거래,43.5,제2종근린생활,1998,2022,,홍제동,서대문구,제3종일반주거,7,집합,13,서울 서대문구,11410,,,
"6,510",중개거래,37.62,제2종근린생활,1998,2022,,홍제동,서대문구,제3종일반주거,7,집합,13,서울 서대문구,11410,,,
"8,570",중개거래,49.5,제2종근린생활,1998,2022,,홍제동,서대문구,제3종일반주거,7,집합,13,서울 서대문구,11410,,,
"16,460",중개거래,95.12,제2종근린생활,1998,2022,,홍제동,서대문구,제3종일반주거,7,집합,13,서울 서대문구,11410,,,
"8,690",중개거래,50.2,제2종근린생활,1998,2022,,홍제동,서대문구,제3종일반주거,7,집합,13,서울 서대문구,11410,,,
"7,230",중개거래,41.76,제2종근린생활,1998,2022,,홍제동,서대문구,제3종일반주거,7,집합,13,서울 서대문구,11410,,,
"23,000",직거래,36.79,제2종근린생활,2018,2022,,홍제동,서대문구,제2종일반주거,7,집합,20,,11410,,,3
"15,000",중개거래,28.9,업무,2001,2022,,대현동,서대문구,일반상업,7,집합,2,서울 서대문구,11410,,,5
"970,000",중개거래,849.44,제1종근린생활,1969,2022,234.4,대현동,서대문구,일반상업,7,일반,5,서울 강남구,11410,,,
"600,000",중개거래,267.72,제1종근린생활,1984,2022,,대현동,서대문구,일반상업,7,집합,7,서울 강남구,11410,,,
"1,027,000",중개거래,457.84,제2종근린생활,1984,2022,,대현동,서대문구,일반상업,7,집합,7,서울 강남구,11410,,,
"41,798",중개거래,59.19,제1종근린생활,2002,2022,,창천동,서대문구,제3종일반주거,7,집합,21,서울 서대문구,11410,,,2
"28,179",중개거래,40.5,제1종근린생활,2002,2022,,창천동,서대문구,제3종일반주거,7,집합,21,서울 서대문구,11410,,,2
"32,769",중개거래,47.09,제1종근린생활,2002,2022,,창천동,서대문구,제3종일반주거,7,집합,21,서울 서대문구,11410,,,2
"32,769",중개거래,47.09,제1종근린생활,2002,2022,,창천동,서대문구,제3종일반주거,7,집합,21,서울 서대문구,11410,,,3
"26,126",중개거래,47.99,제2종근린생활,2002,2022,,창천동,서대문구,제3종일반주거,7,집합,21,서울 서대문구,11410,,,5
"41,798",중개거래,59.19,제2종근린생활,2002,2022,,창천동,서대문구,제3종일반주거,7,집합,21,서울 서대문구,11410,,,4
"25,634",중개거래,47.09,제2종근린생활,2002,2022,,창천동,서대문구,제3종일반주거,7,집합,21,서울 서대문구,11410,,,5
"28,179",중개거래,40.5,제2종근린생활,2002,2022,,창천동,서대문구,제3종일반주거,7,집합,21,서울 서대문구,11410,,,4
"32,769",중개거래,47.09,제2종근린생활,2002,2022,,창천동,서대문구,제3종일반주거,7,집합,21,서울 서대문구,11410,,,4
"41,798",중개거래,59.19,제1종근린생활,2002,2022,,창천동,서대문구,제3종일반주거,7,집합,21,서울 서대문구,11410,,,3
"28,179",중개거래,40.5,제1종근린생활,2002,2022,,창천동,서대문구,제3종일반주거,7,집합,21,서울 서대문구,11410,,,3
"14,500",중개거래,29.65,업무,2000,2022,,창천동,서대문구,일반상업,7,집합,26,서울 마포구,11410,,,7
"14,200",중개거래,29.65,업무,2000,2022,,창천동,서대문구,일반상업,7,집합,28,서울 서대문구,11410,,,10
"470,000",중개거래,510.09,제1종근린생활,1987,2022,172.2,창천동,서대문구,제2종일반주거,7,일반,31,서울 서대문구,11410,,,
"79,500",직거래,66.88,제2종근린생활,2004,2022,,연희동,서대문구,제2종일반주거,7,집합,20,,11410,,,1
"187,000",중개거래,402.32,제2종근린생활,1999,2022,133.6,연희동,서대문구,제3종일반주거,7,일반,25,서울 서대문구,11410,,,
"114,500",중개거래,167.16,제1종근린생활,2002,2022,,연희동,서대문구,제3종일반주거,7,집합,29,서울 노원구,11410,,,1
"38,000",직거래,18.96,제2종근린생활,2014,2022,,북가좌동,서대문구,제3종일반주거,7,집합,1,,11410,,,1
"35,800",중개거래,47.82,제2종근린생활,2006,2022,,북가좌동,서대문구,제3종일반주거,7,집합,5,서울 서대문구,11410,,,1
"22,095",직거래,24.13,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,7,집합,29,,11410,,,
"23,305",직거래,25.45,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,7,집합,29,,11410,,,
"100,000",중개거래,86.16,제2종근린생활,2015,2022,,남가좌동,서대문구,제2종일반주거,7,집합,1,서울 서대문구,11410,,,1
"7,000",중개거래,16.38,제1종근린생활,1992,2022,,남가좌동,서대문구,제2종일반주거,7,집합,23,서울 서대문구,11410,,,1
"125,000",중개거래,42.98,제2종근린생활,,2022,88.6,충정로3가,서대문구,제2종일반주거,8,일반,7,"서울 동대문구, 서울 마포구",11410,22.08.19,O,
"143,890",직거래,28.18,제1종근린생활,1958,2022,56,북아현동,서대문구,준주거,8,일반,4,,11410,,,
"71,895",직거래,14.09,제1종근린생활,1958,2022,28,북아현동,서대문구,준주거,8,일반,4,,11410,,,
"152,000",중개거래,79.34,제2종근린생활,1940,2022,291,북아현동,서대문구,제2종일반주거,8,일반,26,서울 서대문구,11410,,,
"265,000",중개거래,67.58,제1종근린생활,1991,2022,,북아현동,서대문구,준주거,8,집합,26,서울 마포구,11410,,,
"25,000",직거래,36.79,제2종근린생활,2018,2022,,홍제동,서대문구,제2종일반주거,8,집합,8,,11410,,,2
"16,000",직거래,22.57,제2종근린생활,2018,2022,,홍제동,서대문구,제2종일반주거,8,집합,8,,11410,,,2
"4,500",직거래,9.99,판매,1992,2022,,홍제동,서대문구,제2종일반주거,8,집합,18,,11410,,,
"21,000",직거래,29.82,제2종근린생활,2018,2022,,홍제동,서대문구,제2종일반주거,8,집합,27,,11410,,,3
"207,000",중개거래,286.96,제2종근린생활,1984,2022,232.4,창천동,서대문구,제2종일반주거,8,일반,3,서울 서대문구,11410,,,
"549,000",중개거래,593.76,제1종근린생활,1969,2022,150.4,창천동,서대문구,준주거,8,일반,13,서울 강남구,11410,,,
"300,000",직거래,374.45,제2종근린생활,1991,2022,105.49,창천동,서대문구,일반상업,8,일반,17,,11410,,,
"12,500",직거래,5.46,제1종근린생활,1993,2022,,창천동,서대문구,제2종일반주거,8,집합,24,,11410,,,1
"507,000",중개거래,367.44,제1종근린생활,1971,2022,236.7,연희동,서대문구,제1종일반주거,8,일반,25,서울 강남구,11410,,,
"10,710",직거래,10.58,판매,1977,2022,,북가좌동,서대문구,제2종일반주거,8,집합,1,,11410,,,
"513,000",중개거래,845,제2종근린생활,2002,2022,361.4,북가좌동,서대문구,제3종일반주거,8,일반,13,서울 강남구,11410,,,
"40,900",중개거래,29.76,제2종근린생활,2014,2022,,북가좌동,서대문구,제3종일반주거,8,집합,30,서울 서대문구,11410,,,1
"4,500",중개거래,10.31,제1종근린생활,1992,2022,,남가좌동,서대문구,제2종일반주거,8,집합,3,서울 서대문구,11410,,,1
"90,000",중개거래,163.44,제1종근린생활,1996,2022,60.5,옥천동,서대문구,제3종일반주거,9,일반,24,서울 서대문구,11410,,,
"304,000",직거래,259.15,제1종근린생활,1984,2022,112.54,북아현동,서대문구,준주거,9,일반,28,,11410,,,
"210,000",중개거래,191.4,제2종근린생활,1979,2022,,홍제동,서대문구,일반상업,9,집합,8,"대구 수성구, 서울 서대문구",11410,22.10.14,O,
"2,000",직거래,4.5,제2종근린생활,1968,2022,,홍제동,서대문구,제2종일반주거,9,집합,14,,11410,,,1
"1,500",직거래,3.44,제2종근린생활,1968,2022,,홍제동,서대문구,제2종일반주거,9,집합,14,,11410,,,1
"2,500",직거래,6.77,제1종근린생활,1968,2022,,홍제동,서대문구,제2종일반주거,9,집합,14,,11410,,,3
"5,600",직거래,16.17,제2종근린생활,1968,2022,,홍제동,서대문구,제2종일반주거,9,집합,14,,11410,,,2
"80,000",직거래,64.51,제2종근린생활,1966,2022,155,홍제동,서대문구,제2종일반주거,9,일반,19,,11410,,,
"45,000",직거래,120.7,제1종근린생활,2007,2022,,홍제동,서대문구,제3종일반주거,9,집합,23,,11410,,,2
"69,000",직거래,62.35,제1종근린생활,2021,2022,,대현동,서대문구,일반상업,9,집합,14,,11410,,,2
"1,000",직거래,3.3,판매,2007,2022,,대현동,서대문구,일반상업,9,집합,21,,11410,,,
"2,000",직거래,14.29,판매,2007,2022,,대현동,서대문구,일반상업,9,집합,21,,11410,,,
"1,000",직거래,4.06,판매,2007,2022,,대현동,서대문구,일반상업,9,집합,21,,11410,,,61
"2,000",직거래,3.8,판매,2007,2022,,대현동,서대문구,일반상업,9,집합,21,,11410,,,10
"3,000",직거래,10.5,판매,2007,2022,,대현동,서대문구,일반상업,9,집합,21,,11410,,,70
"16,000",중개거래,9.68,제1종근린생활,2019,2022,,대현동,서대문구,일반상업,9,집합,22,서울 서대문구,11410,,,1
"12,500",중개거래,27.98,제1종근린생활,2019,2022,,대현동,서대문구,일반상업,9,집합,22,서울 서대문구,11410,,,2
"16,000",중개거래,46.84,제1종근린생활,2019,2022,,대현동,서대문구,일반상업,9,집합,22,서울 서대문구,11410,,,1
"16,000",중개거래,20.16,제1종근린생활,2019,2022,,대현동,서대문구,일반상업,9,집합,22,서울 서대문구,11410,,,
"14,200",중개거래,29.65,업무,2000,2022,,창천동,서대문구,일반상업,9,집합,5,서울 서대문구,11410,,,10
"295,000",중개거래,246.53,제2종근린생활,1978,2022,245,연희동,서대문구,제3종일반주거,9,일반,21,서울 서대문구,11410,,,
"329,000",중개거래,415.74,제2종근린생활,1968,2022,367,연희동,서대문구,제3종일반주거,9,일반,28,서울 서대문구,11410,,,
"28,000",중개거래,37.8,제2종근린생활,2017,2022,,홍은동,서대문구,제3종일반주거,9,집합,6,서울 서대문구,11410,,,2
"39,500",중개거래,61.76,제1종근린생활,2021,2022,,북가좌동,서대문구,제2종일반주거,9,집합,20,서울 서대문구,11410,,,1
"410,000",중개거래,319.74,제1종근린생활,1989,2022,150,북아현동,서대문구,준주거,10,일반,4,서울 서대문구,11410,,,
"190,000",중개거래,104.51,제1종근린생활,1983,2022,65.8,북아현동,서대문구,준주거,10,일반,6,서울 서대문구,11410,,,
"17,700",중개거래,9.92,제1종근린생활,1975,2022,,홍제동,서대문구,준주거,10,집합,28,서울 서대문구,11410,,,
"18,200",중개거래,33.8,업무,2001,2022,,대현동,서대문구,일반상업,10,집합,3,서울 서대문구,11410,,,4
"4,000",직거래,7.97,제1종근린생활,1992,2022,,남가좌동,서대문구,제2종일반주거,10,집합,14,,11410,,,
